order_id,order_date,customer_id,product_id,product_name,product_category,quantity,unit_price,discount,sales_amount,region
ORD-001529,2024-07-29,CUST-00310,PROD-6530,Headphones,Electronics,1,2360.01,0.0,2360.01,North America
ORD-002683,2024-07-29,CUST-00402,PROD-3498,Conference Table,Furniture,1,359.75,0.0,359.75,Europe
ORD-003741,2024-07-30,CUST-00852,PROD-2368,Smartphone X,Electronics,3,531.89,0.05,1515.89,Middle East
ORD-001833,2024-07-30,CUST-00460,PROD-0317,Pens Set,Office Supplies,1,26.25,0.05,24.94,Europe
ORD-002253,2024-07-30,CUST-00652,PROD-5665,Tablet Plus,Electronics,2,2167.83,0.05,4118.88,North America
ORD-002960,2024-07-30,CUST-00671,PROD-0317,Pens Set,Office Supplies,3,66.95,0.05,190.81,Europe
ORD-001449,2024-07-30,CUST-00615,PROD-9333,CRM Suite,Software,1,940.95,0.0,940.95,Europe
ORD-002496,2024-07-30,CUST-00928,PROD-9308,Bookshelf,Furniture,5,694.21,0.0,3471.05,Middle East
ORD-004409,2024-07-30,CUST-00786,PROD-5259,Standing Desk,Furniture,2,356.69,0.0,713.38,Asia Pacific
ORD-002346,2024-07-30,CUST-00071,PROD-8729,Security Tools,Software,3,301.9,0.0,905.69,Europe
ORD-004250,2024-07-30,CUST-00176,PROD-6308,Smartwatch,Electronics,1,972.81,0.0,972.81,Latin America
ORD-001464,2024-07-30,CUST-00448,PROD-0113,Analytics Platform,Software,2,557.08,0.15,947.04,Middle East
ORD-002558,2024-07-30,CUST-00772,PROD-4871,Organizer,Office Supplies,1,42.7,0.15,36.29,Middle East
ORD-002062,2024-07-31,CUST-00484,PROD-7557,Notebooks,Office Supplies,3,177.63,0.15,452.95,Asia Pacific
ORD-004286,2024-07-31,CUST-00360,PROD-7557,Notebooks,Office Supplies,10,143.9,0.05,1367.08,Middle East
ORD-003598,2024-07-31,CUST-00583,PROD-7101,Office Chair,Furniture,3,400.3,0.0,1200.9,Europe
ORD-003750,2024-07-31,CUST-00878,PROD-9333,CRM Suite,Software,2,231.36,0.0,462.71,Latin America
ORD-003725,2024-07-31,CUST-00612,PROD-0113,Analytics Platform,Software,2,632.61,0.1,1138.71,Asia Pacific
ORD-002786,2024-07-31,CUST-00965,PROD-7557,Notebooks,Office Supplies,3,89.43,0.1,241.47,Asia Pacific
ORD-003686,2024-08-01,CUST-00081,PROD-7557,Notebooks,Office Supplies,2,107.0,0.0,213.99,Asia Pacific
ORD-002821,2024-08-01,CUST-00707,PROD-1016,Laptop Pro,Electronics,2,2314.23,0.15,3934.2,Europe
ORD-003565,2024-08-01,CUST-00645,PROD-6302,Printer,Office Supplies,1,85.3,0.0,85.3,Latin America
ORD-003613,2024-08-01,CUST-00265,PROD-8992,Cloud Storage,Software,1,277.83,0.05,263.93,Latin America
ORD-003934,2024-08-01,CUST-00432,PROD-1016,Laptop Pro,Electronics,2,2391.31,0.1,4304.36,Europe
ORD-003820,2024-08-01,CUST-00017,PROD-7101,Office Chair,Furniture,3,777.45,0.15,1982.51,Latin America
ORD-003843,2024-08-02,CUST-00385,PROD-9308,Bookshelf,Furniture,10,540.77,0.0,5407.72,Latin America
ORD-003952,2024-08-02,CUST-00347,PROD-3850,Paper Pack,Office Supplies,1,191.47,0.0,191.47,Europe
ORD-002459,2024-08-02,CUST-00903,PROD-2368,Smartphone X,Electronics,1,1620.01,0.05,1539.01,Asia Pacific
ORD-004754,2024-08-02,CUST-00749,PROD-1016,Laptop Pro,Electronics,3,680.97,0.0,2042.92,Europe
ORD-000082,2024-08-03,CUST-00898,PROD-0317,Pens Set,Office Supplies,1,55.24,0.0,55.24,Latin America
ORD-002480,2024-08-03,CUST-00392,PROD-7101,Office Chair,Furniture,2,1254.7,0.05,2383.92,Latin America
ORD-001501,2024-08-03,CUST-00666,PROD-5259,Standing Desk,Furniture,1,1470.1,0.15,1249.59,Middle East
ORD-004456,2024-08-03,CUST-00678,PROD-6530,Headphones,Electronics,1,606.91,0.0,606.91,Asia Pacific
ORD-002732,2024-08-04,CUST-00278,PROD-5259,Standing Desk,Furniture,5,1372.79,0.15,5834.34,Middle East
ORD-004555,2024-08-04,CUST-00786,PROD-5259,Standing Desk,Furniture,2,1402.14,0.0,2804.28,North America
ORD-004621,2024-08-04,CUST-00388,PROD-8992,Cloud Storage,Software,1,308.44,0.1,277.6,Latin America
ORD-000445,2024-08-04,CUST-00618,PROD-2548,Project Manager,Software,1,399.64,0.1,359.67,North America
ORD-000024,2024-08-05,CUST-00036,PROD-8992,Cloud Storage,Software,1,399.43,0.1,359.49,Europe
ORD-004696,2024-08-05,CUST-00205,PROD-9042,Filing Cabinet,Furniture,1,1064.13,0.2,851.3,North America
ORD-000283,2024-08-05,CUST-00588,PROD-2548,Project Manager,Software,2,779.43,0.0,1558.86,North America
ORD-003308,2024-08-05,CUST-00277,PROD-4871,Organizer,Office Supplies,2,185.79,0.05,352.99,Asia Pacific
ORD-003576,2024-08-06,CUST-00408,PROD-2368,Smartphone X,Electronics,2,1382.74,0.15,2350.65,North America
ORD-004955,2024-08-06,CUST-00406,PROD-8729,Security Tools,Software,2,418.64,0.0,837.28,Asia Pacific
ORD-001069,2024-08-06,CUST-00327,PROD-8729,Security Tools,Software,3,855.7,0.0,2567.1,Asia Pacific
ORD-003013,2024-08-06,CUST-00193,PROD-6308,Smartwatch,Electronics,10,2143.18,0.0,21431.83,North America
ORD-000463,2024-08-06,CUST-00436,PROD-5259,Standing Desk,Furniture,1,946.44,0.0,946.44,North America
ORD-002032,2024-08-06,CUST-00700,PROD-8992,Cloud Storage,Software,3,710.34,0.0,2131.03,North America
ORD-000304,2024-08-06,CUST-00375,PROD-7101,Office Chair,Furniture,1,515.62,0.2,412.5,Asia Pacific
ORD-000772,2024-08-07,CUST-00834,PROD-4871,Organizer,Office Supplies,5,135.03,0.15,573.86,Middle East
ORD-002412,2024-08-07,CUST-00966,PROD-9333,CRM Suite,Software,1,443.29,0.05,421.12,Asia Pacific
ORD-000500,2024-08-07,CUST-00065,PROD-5259,Standing Desk,Furniture,3,1103.04,0.15,2812.75,Europe
ORD-002189,2024-08-08,CUST-00083,PROD-7557,Notebooks,Office Supplies,1,51.43,0.05,48.85,North America
ORD-004931,2024-08-08,CUST-00269,PROD-5259,Standing Desk,Furniture,1,1158.35,0.05,1100.44,Latin America
ORD-004896,2024-08-08,CUST-00970,PROD-5665,Tablet Plus,Electronics,2,1483.28,0.0,2966.55,Latin America
ORD-002580,2024-08-08,CUST-00381,PROD-7557,Notebooks,Office Supplies,3,148.82,0.0,446.47,Latin America
ORD-003104,2024-08-08,CUST-00296,PROD-6302,Printer,Office Supplies,1,110.51,0.05,104.98,Europe
ORD-002355,2024-08-08,CUST-00090,PROD-9308,Bookshelf,Furniture,1,1419.76,0.0,1419.76,Europe
ORD-001026,2024-08-09,CUST-00439,PROD-7557,Notebooks,Office Supplies,3,37.55,0.0,112.65,Middle East
ORD-003507,2024-08-09,CUST-00856,PROD-4871,Organizer,Office Supplies,1,69.92,0.0,69.92,North America
ORD-004676,2024-08-09,CUST-00956,PROD-7557,Notebooks,Office Supplies,3,21.8,0.0,65.4,Latin America
ORD-000176,2024-08-09,CUST-00616,PROD-3850,Paper Pack,Office Supplies,1,45.04,0.0,45.04,Europe
ORD-001582,2024-08-09,CUST-00086,PROD-3850,Paper Pack,Office Supplies,2,119.74,0.1,215.54,Europe
ORD-004792,2024-08-10,CUST-00246,PROD-9042,Filing Cabinet,Furniture,2,373.7,0.0,747.4,Latin America
ORD-002287,2024-08-10,CUST-00792,PROD-5665,Tablet Plus,Electronics,1,885.61,0.15,752.76,Latin America
ORD-002224,2024-08-10,CUST-00753,PROD-5665,Tablet Plus,Electronics,2,2285.59,0.05,4342.62,Latin America
ORD-002587,2024-08-11,CUST-00420,PROD-9042,Filing Cabinet,Furniture,1,558.93,0.0,558.93,Middle East
ORD-001049,2024-08-12,CUST-00422,PROD-6302,Printer,Office Supplies,2,171.9,0.0,343.8,Europe
ORD-002148,2024-08-12,CUST-00224,PROD-6530,Headphones,Electronics,5,541.29,0.0,2706.43,Europe
ORD-003780,2024-08-12,CUST-00928,PROD-6302,Printer,Office Supplies,1,114.71,0.05,108.98,Middle East
ORD-000689,2024-08-12,CUST-00073,PROD-6530,Headphones,Electronics,1,1368.04,0.0,1368.04,Europe
ORD-002231,2024-08-12,CUST-00306,PROD-7557,Notebooks,Office Supplies,2,116.65,0.0,233.29,Asia Pacific
ORD-002800,2024-08-12,CUST-00875,PROD-7101,Office Chair,Furniture,2,990.14,0.0,1980.27,Middle East
ORD-003476,2024-08-12,CUST-00415,PROD-8729,Security Tools,Software,3,456.53,0.0,1369.6,Latin America
ORD-003915,2024-08-12,CUST-00321,PROD-6530,Headphones,Electronics,1,1481.61,0.2,1185.29,Europe
ORD-002790,2024-08-13,CUST-00096,PROD-3850,Paper Pack,Office Supplies,3,156.19,0.0,468.56,Asia Pacific
ORD-002648,2024-08-13,CUST-00638,PROD-6308,Smartwatch,Electronics,1,1055.43,0.0,1055.43,North America
ORD-004966,2024-08-13,CUST-00677,PROD-9042,Filing Cabinet,Furniture,1,787.54,0.0,787.54,North America
ORD-001218,2024-08-13,CUST-00173,PROD-3850,Paper Pack,Office Supplies,3,48.15,0.05,137.21,Latin America
ORD-003706,2024-08-14,CUST-00838,PROD-5665,Tablet Plus,Electronics,5,2411.31,0.0,12056.55,Middle East
ORD-004996,2024-08-14,CUST-00807,PROD-5665,Tablet Plus,Electronics,3,521.79,0.0,1565.37,Latin America
ORD-001091,2024-08-14,CUST-00735,PROD-3850,Paper Pack,Office Supplies,1,79.01,0.1,71.11,North America
ORD-004217,2024-08-14,CUST-00691,PROD-2548,Project Manager,Software,1,286.04,0.2,228.83,Latin America
ORD-003386,2024-08-14,CUST-00050,PROD-8729,Security Tools,Software,3,386.61,0.05,1101.85,Latin America
ORD-004207,2024-08-14,CUST-00971,PROD-2548,Project Manager,Software,2,599.98,0.0,1199.97,North America
ORD-004483,2024-08-15,CUST-00024,PROD-6302,Printer,Office Supplies,3,34.33,0.0,103.0,Latin America
ORD-002568,2024-08-15,CUST-00542,PROD-2548,Project Manager,Software,3,743.87,0.0,2231.61,Middle East
ORD-002440,2024-08-15,CUST-00843,PROD-6530,Headphones,Electronics,2,1593.04,0.0,3186.09,Middle East
ORD-001561,2024-08-15,CUST-00537,PROD-2548,Project Manager,Software,1,997.45,0.15,847.83,Asia Pacific
ORD-002197,2024-08-15,CUST-00656,PROD-9042,Filing Cabinet,Furniture,3,769.78,0.0,2309.33,Europe
ORD-003142,2024-08-16,CUST-00656,PROD-9042,Filing Cabinet,Furniture,10,1233.31,0.0,12333.1,Latin America
ORD-000490,2024-08-16,CUST-00947,PROD-2548,Project Manager,Software,3,424.03,0.0,1272.09,Middle East
ORD-003303,2024-08-17,CUST-00001,PROD-5259,Standing Desk,Furniture,1,773.45,0.0,773.45,Latin America
ORD-003449,2024-08-17,CUST-00901,PROD-3498,Conference Table,Furniture,5,1376.1,0.15,5848.43,Middle East
ORD-003434,2024-08-17,CUST-00052,PROD-7101,Office Chair,Furniture,2,948.39,0.0,1896.78,Europe
ORD-004205,2024-08-17,CUST-00428,PROD-9042,Filing Cabinet,Furniture,10,764.42,0.1,6879.75,North America
ORD-003200,2024-08-17,CUST-00242,PROD-2548,Project Manager,Software,2,482.84,0.0,965.68,Asia Pacific
ORD-004448,2024-08-18,CUST-00193,PROD-8729,Security Tools,Software,1,541.47,0.05,514.4,Europe
ORD-003413,2024-08-18,CUST-00173,PROD-8729,Security Tools,Software,1,542.0,0.1,487.8,North America
ORD-004891,2024-08-18,CUST-00944,PROD-2548,Project Manager,Software,2,565.29,0.0,1130.59,Latin America
ORD-001964,2024-08-18,CUST-00447,PROD-3498,Conference Table,Furniture,10,828.92,0.0,8289.18,Middle East
ORD-001459,2024-08-18,CUST-00473,PROD-2548,Project Manager,Software,1,416.55,0.05,395.72,Europe
ORD-002881,2024-08-19,CUST-00676,PROD-8729,Security Tools,Software,1,947.93,0.0,947.93,Latin America
ORD-000181,2024-08-19,CUST-00661,PROD-6530,Headphones,Electronics,2,2239.79,0.05,4255.61,Latin America
ORD-002678,2024-08-19,CUST-00845,PROD-5665,Tablet Plus,Electronics,2,1947.97,0.0,3895.94,Middle East
ORD-003269,2024-08-19,CUST-00744,PROD-7557,Notebooks,Office Supplies,5,182.36,0.1,820.62,Asia Pacific
ORD-001570,2024-08-19,CUST-00192,PROD-3850,Paper Pack,Office Supplies,2,177.4,0.0,354.79,Asia Pacific
ORD-001125,2024-08-19,CUST-00920,PROD-5259,Standing Desk,Furniture,2,314.4,0.1,565.93,Latin America
ORD-003665,2024-08-19,CUST-00803,PROD-6308,Smartwatch,Electronics,1,2268.22,0.05,2154.81,Asia Pacific
ORD-002277,2024-08-19,CUST-00987,PROD-3498,Conference Table,Furniture,1,364.8,0.1,328.32,Latin America
ORD-003351,2024-08-20,CUST-00265,PROD-6308,Smartwatch,Electronics,3,1335.58,0.0,4006.75,Latin America
ORD-004077,2024-08-20,CUST-00406,PROD-8729,Security Tools,Software,2,629.26,0.0,1258.52,Latin America
ORD-001719,2024-08-20,CUST-00255,PROD-3850,Paper Pack,Office Supplies,1,43.15,0.1,38.84,Middle East
ORD-001694,2024-08-20,CUST-00138,PROD-2368,Smartphone X,Electronics,1,709.06,0.05,673.6,Asia Pacific
ORD-001712,2024-08-21,CUST-00019,PROD-7101,Office Chair,Furniture,10,811.07,0.05,7705.18,Middle East
ORD-002573,2024-08-21,CUST-00283,PROD-8992,Cloud Storage,Software,1,303.4,0.0,303.4,Latin America
ORD-004630,2024-08-21,CUST-00268,PROD-2368,Smartphone X,Electronics,3,892.62,0.0,2677.85,North America
ORD-000984,2024-08-21,CUST-00715,PROD-0113,Analytics Platform,Software,1,258.19,0.0,258.19,Latin America
ORD-003488,2024-08-21,CUST-00342,PROD-3850,Paper Pack,Office Supplies,2,87.71,0.0,175.42,North America
ORD-004757,2024-08-22,CUST-00669,PROD-4871,Organizer,Office Supplies,3,73.0,0.0,219.01,Asia Pacific
ORD-002695,2024-08-22,CUST-00796,PROD-5665,Tablet Plus,Electronics,3,645.83,0.0,1937.5,Asia Pacific
ORD-002649,2024-08-23,CUST-00940,PROD-3498,Conference Table,Furniture,1,1291.51,0.0,1291.51,North America
ORD-000917,2024-08-23,CUST-00718,PROD-2368,Smartphone X,Electronics,1,1151.65,0.0,1151.65,Asia Pacific
ORD-003518,2024-08-24,CUST-00126,PROD-7557,Notebooks,Office Supplies,1,177.4,0.0,177.4,Asia Pacific
ORD-003753,2024-08-24,CUST-00131,PROD-1016,Laptop Pro,Electronics,1,833.96,0.0,833.96,North America
ORD-002100,2024-08-25,CUST-00534,PROD-6530,Headphones,Electronics,2,2318.53,0.0,4637.06,Europe
ORD-001690,2024-08-25,CUST-00268,PROD-5665,Tablet Plus,Electronics,1,2423.26,0.05,2302.1,Latin America
ORD-001080,2024-08-25,CUST-00917,PROD-5259,Standing Desk,Furniture,3,1043.0,0.05,2972.55,Latin America
ORD-002876,2024-08-25,CUST-00390,PROD-2548,Project Manager,Software,1,852.01,0.2,681.6,Middle East
ORD-002993,2024-08-27,CUST-00324,PROD-0113,Analytics Platform,Software,1,762.24,0.05,724.12,Asia Pacific
ORD-002997,2024-08-27,CUST-00563,PROD-3498,Conference Table,Furniture,1,608.81,0.0,608.81,Middle East
ORD-004902,2024-08-27,CUST-00300,PROD-9042,Filing Cabinet,Furniture,3,1469.21,0.0,4407.64,Asia Pacific
ORD-001918,2024-08-27,CUST-00044,PROD-2368,Smartphone X,Electronics,1,1677.17,0.05,1593.31,Europe
ORD-003907,2024-08-27,CUST-00094,PROD-5665,Tablet Plus,Electronics,1,901.07,0.1,810.97,Middle East
ORD-003608,2024-08-27,CUST-00888,PROD-0317,Pens Set,Office Supplies,3,133.22,0.0,399.65,Asia Pacific
ORD-003530,2024-08-28,CUST-00357,PROD-6302,Printer,Office Supplies,1,62.86,0.0,62.86,Asia Pacific
ORD-002344,2024-08-28,CUST-00294,PROD-6302,Printer,Office Supplies,2,126.25,0.1,227.26,Latin America
ORD-004153,2024-08-28,CUST-00976,PROD-9308,Bookshelf,Furniture,3,900.07,0.0,2700.22,North America
ORD-001240,2024-08-28,CUST-00049,PROD-0113,Analytics Platform,Software,1,712.87,0.05,677.23,North America
ORD-001264,2024-08-28,CUST-00297,PROD-0113,Analytics Platform,Software,1,332.34,0.2,265.87,Europe
ORD-004311,2024-08-28,CUST-00777,PROD-7557,Notebooks,Office Supplies,1,113.92,0.0,113.92,Asia Pacific
ORD-002048,2024-08-28,CUST-00134,PROD-0317,Pens Set,Office Supplies,2,101.74,0.0,203.47,Europe
ORD-001291,2024-08-29,CUST-00812,PROD-6302,Printer,Office Supplies,3,109.41,0.0,328.24,Middle East
ORD-003057,2024-08-29,CUST-00665,PROD-0113,Analytics Platform,Software,1,805.28,0.1,724.75,Asia Pacific
ORD-001609,2024-08-29,CUST-00568,PROD-7557,Notebooks,Office Supplies,1,133.12,0.0,133.12,Europe
ORD-004240,2024-08-29,CUST-00360,PROD-9333,CRM Suite,Software,10,556.22,0.0,5562.23,Middle East
ORD-004980,2024-08-30,CUST-00895,PROD-5259,Standing Desk,Furniture,1,1096.29,0.0,1096.29,Europe
ORD-001736,2024-08-30,CUST-00432,PROD-3498,Conference Table,Furniture,1,521.06,0.0,521.06,North America
ORD-001666,2024-08-31,CUST-00383,PROD-8729,Security Tools,Software,10,869.54,0.0,8695.42,Europe
ORD-003781,2024-08-31,CUST-00317,PROD-6302,Printer,Office Supplies,1,119.79,0.0,119.79,Middle East
ORD-003992,2024-08-31,CUST-00686,PROD-9308,Bookshelf,Furniture,1,994.21,0.05,944.5,North America
ORD-002543,2024-09-01,CUST-00646,PROD-0113,Analytics Platform,Software,1,746.67,0.05,709.34,Europe
ORD-003235,2024-09-01,CUST-00468,PROD-5665,Tablet Plus,Electronics,2,2252.08,0.05,4278.95,Europe
ORD-003485,2024-09-01,CUST-00383,PROD-9308,Bookshelf,Furniture,2,1122.87,0.0,2245.74,Middle East
ORD-001597,2024-09-02,CUST-00650,PROD-9333,CRM Suite,Software,1,957.85,0.0,957.85,North America
ORD-003342,2024-09-02,CUST-00016,PROD-3850,Paper Pack,Office Supplies,1,114.14,0.0,114.14,Latin America
ORD-001681,2024-09-03,CUST-00787,PROD-6530,Headphones,Electronics,2,1476.21,0.1,2657.18,Latin America
ORD-000374,2024-09-03,CUST-00095,PROD-6302,Printer,Office Supplies,1,123.53,0.0,123.53,Latin America
ORD-001970,2024-09-03,CUST-00556,PROD-7557,Notebooks,Office Supplies,5,188.91,0.05,897.3,Europe
ORD-000655,2024-09-03,CUST-00891,PROD-4871,Organizer,Office Supplies,2,168.95,0.1,304.11,Asia Pacific
ORD-000160,2024-09-03,CUST-00513,PROD-9042,Filing Cabinet,Furniture,1,1489.12,0.0,1489.12,Latin America
ORD-002522,2024-09-03,CUST-00652,PROD-6302,Printer,Office Supplies,3,63.53,0.0,190.6,Latin America
ORD-001312,2024-09-03,CUST-00443,PROD-5665,Tablet Plus,Electronics,1,750.46,0.0,750.46,Asia Pacific
ORD-004610,2024-09-04,CUST-00930,PROD-5665,Tablet Plus,Electronics,2,1235.55,0.05,2347.54,Latin America
ORD-001162,2024-09-04,CUST-00367,PROD-3850,Paper Pack,Office Supplies,3,43.59,0.05,124.23,North America
ORD-000852,2024-09-04,CUST-00005,PROD-8729,Security Tools,Software,2,747.09,0.0,1494.19,Latin America
ORD-001585,2024-09-04,CUST-00365,PROD-0113,Analytics Platform,Software,3,775.97,0.0,2327.9,North America
ORD-001729,2024-09-04,CUST-00825,PROD-3498,Conference Table,Furniture,1,544.1,0.15,462.48,North America
ORD-004697,2024-09-04,CUST-00790,PROD-6530,Headphones,Electronics,1,1121.06,0.0,1121.06,North America
ORD-004572,2024-09-04,CUST-00460,PROD-5259,Standing Desk,Furniture,1,395.93,0.15,336.54,Latin America
ORD-003086,2024-09-05,CUST-00143,PROD-3850,Paper Pack,Office Supplies,1,58.34,0.0,58.34,North America
ORD-001883,2024-09-05,CUST-00757,PROD-7557,Notebooks,Office Supplies,3,35.56,0.15,90.67,Latin America
ORD-000899,2024-09-05,CUST-00004,PROD-1016,Laptop Pro,Electronics,3,1878.18,0.05,5352.8,North America
ORD-001435,2024-09-05,CUST-00870,PROD-3850,Paper Pack,Office Supplies,2,157.94,0.1,284.3,Middle East
ORD-002831,2024-09-06,CUST-00187,PROD-7557,Notebooks,Office Supplies,1,73.83,0.1,66.45,Middle East
ORD-002628,2024-09-06,CUST-00692,PROD-6302,Printer,Office Supplies,2,85.7,0.2,137.12,North America
ORD-002978,2024-09-06,CUST-00353,PROD-4871,Organizer,Office Supplies,2,72.38,0.0,144.76,North America
ORD-003747,2024-09-06,CUST-00431,PROD-3498,Conference Table,Furniture,1,1335.11,0.0,1335.11,Asia Pacific
ORD-003188,2024-09-07,CUST-00344,PROD-2548,Project Manager,Software,1,668.9,0.0,668.9,Latin America
ORD-003236,2024-09-07,CUST-00099,PROD-5665,Tablet Plus,Electronics,1,2478.41,0.2,1982.73,Asia Pacific
ORD-002555,2024-09-07,CUST-00031,PROD-7557,Notebooks,Office Supplies,2,92.58,0.05,175.9,North America
ORD-003384,2024-09-08,CUST-00683,PROD-5665,Tablet Plus,Electronics,1,1134.83,0.0,1134.83,Europe
ORD-003870,2024-09-08,CUST-00458,PROD-4871,Organizer,Office Supplies,10,55.31,0.0,553.05,Latin America
ORD-000701,2024-09-08,CUST-00139,PROD-0317,Pens Set,Office Supplies,3,31.52,0.0,94.56,Europe
ORD-000686,2024-09-08,CUST-00073,PROD-5259,Standing Desk,Furniture,5,950.39,0.0,4751.94,North America
ORD-000583,2024-09-08,CUST-00925,PROD-2548,Project Manager,Software,1,740.11,0.0,740.11,Latin America
ORD-002223,2024-09-08,CUST-00912,PROD-3850,Paper Pack,Office Supplies,1,126.49,0.0,126.49,Europe
ORD-004596,2024-09-09,CUST-00924,PROD-3850,Paper Pack,Office Supplies,2,22.3,0.0,44.6,Middle East
ORD-002326,2024-09-09,CUST-00500,PROD-5259,Standing Desk,Furniture,1,1053.14,0.0,1053.14,Asia Pacific
ORD-003399,2024-09-09,CUST-00742,PROD-9308,Bookshelf,Furniture,2,1003.52,0.05,1906.69,Latin America
ORD-002773,2024-09-09,CUST-00894,PROD-4871,Organizer,Office Supplies,1,60.47,0.0,60.47,Europe
ORD-004229,2024-09-09,CUST-00755,PROD-9308,Bookshelf,Furniture,1,429.44,0.15,365.02,Asia Pacific
ORD-003483,2024-09-10,CUST-00132,PROD-8729,Security Tools,Software,1,386.17,0.1,347.55,North America
ORD-001811,2024-09-10,CUST-00318,PROD-2368,Smartphone X,Electronics,1,682.5,0.1,614.25,Europe
ORD-001884,2024-09-11,CUST-00277,PROD-6302,Printer,Office Supplies,10,53.45,0.2,427.6,Middle East
ORD-002661,2024-09-11,CUST-00901,PROD-7101,Office Chair,Furniture,2,680.33,0.0,1360.67,North America
ORD-004997,2024-09-11,CUST-00244,PROD-6308,Smartwatch,Electronics,3,1119.32,0.05,3190.06,Middle East
ORD-002631,2024-09-11,CUST-00279,PROD-9308,Bookshelf,Furniture,1,1247.16,0.0,1247.16,Europe
ORD-002205,2024-09-11,CUST-00916,PROD-0317,Pens Set,Office Supplies,1,29.7,0.05,28.22,Latin America
ORD-002025,2024-09-12,CUST-00430,PROD-9333,CRM Suite,Software,2,400.0,0.05,760.0,North America
ORD-000747,2024-09-12,CUST-00156,PROD-4871,Organizer,Office Supplies,1,134.55,0.0,134.55,Latin America
ORD-002165,2024-09-12,CUST-00399,PROD-0113,Analytics Platform,Software,2,201.55,0.05,382.94,North America
ORD-002376,2024-09-13,CUST-00206,PROD-3498,Conference Table,Furniture,10,1214.49,0.0,12144.86,Asia Pacific
ORD-002748,2024-09-14,CUST-00189,PROD-8729,Security Tools,Software,3,730.77,0.1,1973.07,Asia Pacific
ORD-000054,2024-09-14,CUST-00745,PROD-3850,Paper Pack,Office Supplies,5,191.71,0.0,958.54,Middle East
ORD-000080,2024-09-14,CUST-00929,PROD-2368,Smartphone X,Electronics,1,1650.95,0.05,1568.4,Latin America
ORD-000439,2024-09-14,CUST-00349,PROD-8729,Security Tools,Software,1,407.44,0.15,346.32,North America
ORD-001391,2024-09-15,CUST-00714,PROD-5259,Standing Desk,Furniture,2,1105.04,0.0,2210.08,Middle East
ORD-002484,2024-09-15,CUST-00086,PROD-7101,Office Chair,Furniture,1,572.58,0.05,543.95,Asia Pacific
ORD-000831,2024-09-16,CUST-00556,PROD-8729,Security Tools,Software,1,827.36,0.15,703.26,Europe
ORD-000767,2024-09-16,CUST-00511,PROD-7557,Notebooks,Office Supplies,2,50.12,0.05,95.24,Europe
ORD-002009,2024-09-16,CUST-00911,PROD-7557,Notebooks,Office Supplies,1,148.0,0.05,140.6,Latin America
ORD-004021,2024-09-17,CUST-00102,PROD-3850,Paper Pack,Office Supplies,1,197.22,0.0,197.22,North America
ORD-003586,2024-09-17,CUST-00228,PROD-0113,Analytics Platform,Software,1,997.86,0.05,947.96,Europe
ORD-001232,2024-09-18,CUST-00351,PROD-4871,Organizer,Office Supplies,3,129.87,0.1,350.64,North America
ORD-000025,2024-09-18,CUST-00682,PROD-9333,CRM Suite,Software,2,679.09,0.15,1154.46,Europe
ORD-001974,2024-09-18,CUST-00596,PROD-7557,Notebooks,Office Supplies,5,85.72,0.1,385.72,North America
ORD-004137,2024-09-19,CUST-00816,PROD-5665,Tablet Plus,Electronics,2,1302.88,0.0,2605.75,Latin America
ORD-000272,2024-09-19,CUST-00953,PROD-0317,Pens Set,Office Supplies,2,95.55,0.0,191.1,Latin America
ORD-004327,2024-09-19,CUST-00419,PROD-9308,Bookshelf,Furniture,1,791.49,0.0,791.49,North America
ORD-000904,2024-09-19,CUST-00596,PROD-3850,Paper Pack,Office Supplies,1,157.85,0.0,157.85,Europe
ORD-004573,2024-09-19,CUST-00483,PROD-9042,Filing Cabinet,Furniture,2,1278.29,0.1,2300.92,Latin America
ORD-004224,2024-09-19,CUST-00465,PROD-6302,Printer,Office Supplies,10,107.06,0.05,1017.04,Europe
ORD-001131,2024-09-19,CUST-00596,PROD-2368,Smartphone X,Electronics,1,1001.78,0.0,1001.78,Middle East
ORD-002478,2024-09-19,CUST-00351,PROD-7557,Notebooks,Office Supplies,5,144.82,0.05,687.91,Middle East
ORD-001684,2024-09-20,CUST-00833,PROD-9042,Filing Cabinet,Furniture,3,357.41,0.2,857.78,Latin America
ORD-002608,2024-09-20,CUST-00171,PROD-3850,Paper Pack,Office Supplies,1,113.11,0.1,101.8,Middle East
ORD-002991,2024-09-20,CUST-00519,PROD-9308,Bookshelf,Furniture,2,833.01,0.05,1582.71,North America
ORD-000269,2024-09-20,CUST-00797,PROD-7101,Office Chair,Furniture,3,422.63,0.05,1204.5,North America
ORD-000322,2024-09-21,CUST-00648,PROD-0317,Pens Set,Office Supplies,1,142.98,0.05,135.84,Latin America
ORD-001184,2024-09-21,CUST-00849,PROD-5259,Standing Desk,Furniture,2,701.85,0.15,1193.15,Middle East
ORD-004001,2024-09-21,CUST-00542,PROD-5259,Standing Desk,Furniture,5,1265.44,0.05,6010.84,Asia Pacific
ORD-004219,2024-09-21,CUST-00973,PROD-8729,Security Tools,Software,2,560.17,0.05,1064.33,Middle East
ORD-001352,2024-09-22,CUST-00121,PROD-5259,Standing Desk,Furniture,2,1400.49,0.0,2800.98,North America
ORD-000916,2024-09-23,CUST-00699,PROD-9308,Bookshelf,Furniture,1,654.99,0.0,654.99,Middle East
ORD-002659,2024-09-24,CUST-00525,PROD-0113,Analytics Platform,Software,1,280.35,0.2,224.28,North America
